,CITY,NICKNAME,TEAM_ID,W,L,W_HOME,L_HOME,W_ROAD,L_ROAD,TEAM_TURNOVERS,TEAM_REBOUNDS,GP,GS,ACTUAL_MINUTES,ACTUAL_SECONDS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,OFF_REB,DEF_REB,TOT_REB,AST,PF,STL,TOTAL_TURNOVERS,BLK,PTS,AVG_REB,AVG_PTS,DQ,OFFENSIVE_EFFICIENCY,SCORING_MARGIN,SEASON,GAME_DATE,GAME_ID,HOME_FLAG,AWAY_FLAG,HOME_WIN_PCTG,AWAY_WIN_PCTG,TOTAL_WIN_PCTG,ROLLING_SCORING_MARGIN,ROLLING_OE,NUM_REST_DAYS
253,OPPONENTS, Cavaliers,1610612739,0,1,0,0,0,1,0,11,1,5,240,0,34,85,0.4,10,33,0.303,25,34,0.735,11,23,45,24,23,10,17,8,103,45.0,103.0,0,0.5043478260869565,-38.0,2020-21,2021-01-24,0022000250,0,1,0.625,0.375,0.5,-4.666666666666667,0.5726013915153764,2.0
254,Philadelphia,76ers,1610612755,1,0,1,0,0,0,1,9,1,5,240,0,45,81,0.556,12,28,0.429,20,24,0.833,10,35,54,23,23,9,20,7,122,54.0,122.0,0,0.5964912280701754,12.0,2020-21,2021-01-22,0022000233,1,0,0.9,0.3333333333333333,0.6875,6.0,0.5671878972794304,2.0
255,OPPONENTS, Celtics,1610612738,0,1,0,0,0,1,2,7,1,5,240,0,41,90,0.456,12,30,0.4,16,20,0.8,10,22,39,23,21,10,13,5,110,39.0,110.0,0,0.5517241379310345,-12.0,2020-21,2021-01-22,0022000233,0,1,0.6666666666666666,0.5,0.5714285714285714,-16.666666666666668,0.49569406650089615,2.0
256,Philadelphia,76ers,1610612755,1,0,1,0,0,0,0,7,1,5,240,0,36,78,0.462,9,27,0.333,36,45,0.8,11,30,48,20,20,12,9,3,117,48.0,117.0,0,0.5833333333333334,8.0,2020-21,2021-01-20,0022000218,1,0,0.8888888888888888,0.3333333333333333,0.6666666666666666,7.666666666666667,0.5623465589609568,4.0
257,OPPONENTS, Celtics,1610612738,0,1,0,0,0,1,0,12,1,5,240,0,42,89,0.472,12,33,0.364,13,20,0.65,10,35,57,22,29,3,16,0,109,57.0,109.0,0,0.5470085470085471,-8.0,2020-21,2021-01-20,0022000218,0,1,0.6666666666666666,0.5714285714285714,0.6153846153846154,-3.6666666666666665,0.509526133518235,3.0
258,Boston,Celtics,1610612738,0,1,0,1,0,0,1,10,1,5,240,0,25,84,0.298,7,46,0.152,18,29,0.621,14,29,53,15,22,10,18,2,75,53.0,75.0,0,0.3883495145631068,-30.0,2020-21,2021-01-17,0022000196,1,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,0.5038281278202292,2.0
259,OPPONENTS, Knicks,1610612752,1,0,0,0,1,0,1,10,1,5,240,0,38,80,0.475,12,31,0.387,17,21,0.81,10,43,63,22,28,11,17,7,105,63.0,105.0,0,0.5504587155963303,30.0,2020-21,2021-01-17,0022000196,0,1,0.3333333333333333,0.5,0.42857142857142855,6.666666666666667,0.5668696219154935,2.0
260,Boston,Celtics,1610612738,1,0,1,0,0,0,1,6,1,5,240,0,45,88,0.511,17,42,0.405,17,19,0.895,6,39,51,25,18,7,11,4,124,51.0,124.0,0,0.5932203389830508,27.0,2020-21,2021-01-15,0022000180,1,0,0.8,0.6666666666666666,0.7272727272727273,12.666666666666666,0.5648544801087174,7.0
261,OPPONENTS, Magic,1610612753,0,1,0,0,0,1,2,12,1,5,240,0,38,94,0.404,7,28,0.25,14,22,0.636,15,31,58,14,16,5,13,1,97,58.0,97.0,0,0.49056603773584906,-27.0,2020-21,2021-01-15,0022000180,0,1,0.5,0.5,0.5,-21.0,0.5129485756566777,4.0
262,Boston,Celtics,1610612738,1,0,1,0,0,0,0,9,1,5,240,0,41,86,0.477,12,32,0.375,22,30,0.733,11,38,58,21,22,11,21,4,116,58.0,116.0,0,0.5299145299145299,9.0,2020-21,2021-01-08,0022000124,1,0,0.75,0.6666666666666666,0.7,7.666666666666667,0.5472945472945473,2.0
263,OPPONENTS, Wizards,1610612764,0,1,0,0,0,1,0,6,1,5,240,0,41,88,0.466,11,29,0.379,14,16,0.875,7,31,44,22,24,9,17,4,107,44.0,107.0,0,0.525,-9.0,2020-21,2021-01-08,0022000124,0,1,0.0,0.4,0.2222222222222222,-4.333333333333333,0.559,2.0
264,Miami,Heat,1610612748,0,1,0,1,0,0,1,9,1,5,240,0,35,81,0.432,13,36,0.361,22,26,0.846,6,36,51,26,15,2,9,7,105,51.0,105.0,0,0.5545454545454546,-2.0,2020-21,2021-01-06,0022000111,1,0,0.6,0.0,0.42857142857142855,5.333333333333333,0.544669332930548,2.0
265,OPPONENTS, Celtics,1610612738,1,0,0,0,1,0,0,4,1,5,240,0,42,99,0.424,12,35,0.343,11,12,0.917,16,37,57,22,23,7,7,5,107,57.0,107.0,0,0.5714285714285714,2.0,2020-21,2021-01-06,0022000111,0,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,5.333333333333333,0.5894063706563707,2.0
266,Toronto,Raptors,1610612761,0,1,0,1,0,0,0,9,1,5,240,0,36,90,0.4,13,37,0.351,29,38,0.763,8,29,46,20,26,13,10,4,114,46.0,114.0,0,0.5,-12.0,2020-21,2021-01-04,0022000097,1,0,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.5045037926675094,2.0
267,OPPONENTS, Celtics,1610612738,1,0,0,0,1,0,1,9,1,5,240,0,41,84,0.488,15,29,0.517,29,34,0.853,12,44,65,19,29,3,20,9,126,65.0,126.0,0,0.5405405405405406,12.0,2020-21,2021-01-04,0022000097,0,1,0.6666666666666666,0.6,0.625,3.6666666666666665,0.5670213482713483,1.0
268,Detroit,Pistons,1610612765,0,1,0,1,0,0,1,9,1,5,240,0,41,86,0.477,16,36,0.444,22,25,0.88,8,25,42,29,16,8,10,7,120,42.0,120.0,0,0.5982905982905983,-2.0,2020-21,2021-01-03,0022000085,1,0,0.25,0.0,0.16666666666666666,-3.0,0.5239916029389713,2.0
269,OPPONENTS, Celtics,1610612738,1,0,0,0,1,0,1,7,1,5,240,0,49,87,0.563,15,33,0.455,9,13,0.692,12,29,48,35,22,4,18,5,122,48.0,122.0,0,0.65625,2.0,2020-21,2021-01-03,0022000085,0,1,0.6666666666666666,0.5,0.5714285714285714,6.0,0.5911422433599852,2.0
270,Detroit,Pistons,1610612765,1,0,1,0,0,0,1,9,1,5,240,0,36,88,0.409,11,34,0.324,13,20,0.65,12,36,57,18,16,9,20,2,96,57.0,96.0,0,0.47368421052631576,3.0,2020-21,2021-01-01,0022000070,1,0,0.3333333333333333,0.0,0.2,-5.0,0.5222015215028722,3.0
271,OPPONENTS, Celtics,1610612738,0,1,0,0,0,1,2,9,1,5,240,0,39,83,0.47,8,31,0.258,7,14,0.5,7,37,53,20,20,12,21,11,93,53.0,93.0,0,0.5042735042735043,-3.0,2020-21,2021-01-01,0022000070,0,1,0.6666666666666666,0.3333333333333333,0.5,7.0,0.5698032465962313,2.0
272,Boston,Celtics,1610612738,1,0,1,0,0,0,0,1,1,5,240,0,49,91,0.538,16,39,0.41,12,14,0.857,10,32,43,27,21,17,16,11,126,43.0,126.0,0,0.6129032258064516,19.0,2020-21,2020-12-30,0022000056,1,0,0.6666666666666666,0.5,0.6,7.666666666666667,0.5832596975526821,1.0
273,OPPONENTS, Grizzlies,1610612763,0,1,0,0,0,1,0,15,1,5,240,0,40,93,0.43,9,33,0.273,18,25,0.72,14,32,61,26,13,8,22,3,107,61.0,107.0,0,0.5196850393700787,-19.0,2020-21,2020-12-30,0022000056,0,1,0.0,0.5,0.25,-8.0,0.510693911194985,2.0
274,Indiana,Pacers,1610612754,0,1,0,1,0,0,1,6,1,5,240,0,43,84,0.512,12,33,0.364,13,16,0.813,4,32,42,27,25,9,15,5,111,42.0,111.0,1,0.5737704918032787,-5.0,2020-21,2020-12-29,0022000048,1,0,0.6666666666666666,1.0,0.75,5.0,0.5956633693359898,2.0
275,OPPONENTS, Celtics,1610612738,1,0,0,0,1,0,0,9,1,5,240,0,40,80,0.5,9,22,0.409,27,37,0.73,12,31,52,21,16,10,14,3,116,52.0,116.0,0,0.5922330097087378,5.0,2020-21,2020-12-29,0022000048,0,1,0.5,0.5,0.5,-8.0,0.5513724153873133,2.0
276,Indiana,Pacers,1610612754,1,0,1,0,0,0,0,5,1,5,240,0,45,88,0.511,7,26,0.269,11,15,0.733,8,29,42,23,20,11,16,7,108,42.0,108.0,0,0.5714285714285714,1.0,2020-21,2020-12-27,0022000037,1,0,1.0,1.0,1.0,11.333333333333334,0.6017398720682302,1.0
277,OPPONENTS, Celtics,1610612738,0,1,0,0,0,1,0,10,1,5,240,0,40,79,0.506,9,23,0.391,18,24,0.75,6,34,50,21,17,13,18,7,107,50.0,107.0,0,0.5446428571428571,-1.0,2020-21,2020-12-27,0022000037,0,1,0.5,0.0,0.3333333333333333,-9.333333333333334,0.5495536986524447,2.0
278,Boston,Celtics,1610612738,0,1,0,1,0,0,0,11,1,5,240,0,37,98,0.378,8,27,0.296,13,19,0.684,20,27,58,23,27,6,15,5,95,58.0,95.0,0,0.5172413793103449,-28.0,2020-21,2020-12-25,0022000007,1,0,0.5,,0.5,-13.5,0.5520091194072385,2.0
279,OPPONENTS, Nets,1610612751,1,0,0,0,1,0,1,6,1,5,240,0,41,76,0.539,15,29,0.517,26,31,0.839,9,34,49,21,22,5,16,10,123,49.0,123.0,0,0.5961538461538461,28.0,2020-21,2020-12-25,0022000007,0,1,1.0,1.0,1.0,27.0,0.5663696060037524,3.0
280,Boston,Celtics,1610612738,1,0,1,0,0,0,1,7,1,5,240,0,48,101,0.475,18,40,0.45,8,11,0.727,10,27,44,23,17,8,7,6,122,44.0,122.0,0,0.5867768595041323,1.0,2020-21,2020-12-23,0022000003,1,0,1.0,,1.0,1.0,0.5867768595041323,
281,OPPONENTS, Bucks,1610612749,0,1,0,0,0,1,0,7,1,5,240,0,46,90,0.511,14,35,0.4,15,18,0.833,11,41,59,19,20,4,16,6,121,59.0,121.0,0,0.5701754385964912,-1.0,2020-21,2020-12-23,0022000003,0,1,,0.0,0.0,-1.0,0.5701754385964912,
282,Brooklyn,Nets,1610612751,1,0,1,0,0,0,0,5,1,5,240,0,47,83,0.566,16,30,0.533,13,17,0.765,4,33,42,35,20,9,12,9,123,42.0,123.0,0,0.6507936507936508,14.0,2020-21,2021-05-16,0022001067,1,0,0.7777777777777778,0.5555555555555556,0.6666666666666666,13.333333333333334,0.6361341154819415,1.0
283,OPPONENTS, Cavaliers,1610612739,0,1,0,0,0,1,2,10,1,5,240,0,38,85,0.447,12,39,0.308,21,31,0.677,11,34,55,16,14,8,16,5,109,55.0,109.0,0,0.5094339622641509,-14.0,2020-21,2021-05-16,0022001067,0,1,0.3611111111111111,0.25,0.3055555555555556,-7.0,0.528811905208253,2.0
284,Washington,Wizards,1610612764,1,0,1,0,0,0,1,3,1,5,240,0,41,89,0.461,7,25,0.28,31,37,0.838,12,35,50,23,19,9,11,6,120,50.0,120.0,0,0.5765765765765766,15.0,2020-21,2021-05-14,0022000204,1,0,0.5142857142857142,0.4166666666666667,0.4647887323943662,3.3333333333333335,0.58903489245059,2.0
285,OPPONENTS, Cavaliers,1610612739,0,1,0,0,0,1,0,9,1,5,240,0,39,84,0.464,10,36,0.278,17,21,0.81,7,37,53,24,21,4,17,3,105,53.0,105.0,0,0.5338983050847458,-15.0,2020-21,2021-05-14,0022000204,0,1,0.3611111111111111,0.2571428571428571,0.30985915492957744,-5.333333333333333,0.5211627466156982,2.0
286,Cleveland,Cavaliers,1610612739,0,1,0,1,0,0,2,12,1,5,240,0,33,93,0.355,13,39,0.333,23,30,0.767,15,35,62,21,13,8,12,2,102,62.0,102.0,0,0.4864864864864865,-9.0,2020-21,2021-05-10,0022001027,1,0,0.34285714285714286,0.2647058823529412,0.30434782608695654,-18.666666666666668,0.4737588987588988,1.0
287,OPPONENTS, Pacers,1610612754,1,0,0,0,1,0,0,6,1,5,240,0,44,88,0.5,11,27,0.407,12,16,0.75,10,37,53,32,21,7,11,13,111,53.0,111.0,0,0.628099173553719,9.0,2020-21,2021-05-10,0022001027,0,1,0.36363636363636365,0.5714285714285714,0.47058823529411764,5.0,0.6272597160460225,2.0
288,Cleveland,Cavaliers,1610612739,0,1,0,1,0,0,2,20,1,5,240,0,33,86,0.384,11,31,0.355,20,31,0.645,10,28,58,18,12,5,16,2,97,58.0,97.0,0,0.4636363636363636,-27.0,2020-21,2021-05-09,0022001021,1,0,0.35294117647058826,0.2647058823529412,0.3088235294117647,-27.666666666666668,0.49016816516816514,2.0
289,OPPONENTS, Mavericks,1610612742,1,0,0,0,1,0,2,9,1,5,240,0,50,93,0.538,15,39,0.385,9,11,0.818,8,34,51,33,24,9,12,7,124,51.0,124.0,0,0.6384615384615384,27.0,2020-21,2021-05-09,0022001021,0,1,0.5588235294117647,0.6176470588235294,0.5882352941176471,17.0,0.5971459096459096,2.0
290,Dallas,Mavericks,1610612742,1,0,1,0,0,0,1,3,1,5,240,0,41,83,0.494,10,32,0.313,18,22,0.818,9,36,48,21,22,7,10,7,110,48.0,110.0,0,0.5904761904761905,20.0,2020-21,2021-05-07,0022001007,1,0,0.5588235294117647,0.6060606060606061,0.582089552238806,12.666666666666666,0.5948517126148705,1.0
291,OPPONENTS, Cavaliers,1610612739,0,1,0,0,0,1,1,12,1,5,240,0,32,83,0.386,6,29,0.207,20,26,0.769,11,32,55,17,18,6,15,0,90,55.0,90.0,0,0.47115384615384615,-20.0,2020-21,2021-05-07,0022001007,0,1,0.36363636363636365,0.2647058823529412,0.31343283582089554,-24.0,0.5179143772893773,2.0
292,Cleveland,Cavaliers,1610612739,0,1,0,1,0,0,1,5,1,5,240,0,37,92,0.402,13,38,0.342,18,26,0.692,12,30,47,23,18,9,9,3,105,47.0,105.0,0,0.5357142857142857,-36.0,2020-21,2021-05-05,0022000991,1,0,0.36363636363636365,0.2727272727272727,0.3181818181818182,-23.0,0.5567695279866333,1.0
293,OPPONENTS, Trail Blazers,1610612757,1,0,0,0,1,0,0,7,1,5,240,0,53,92,0.576,16,33,0.485,19,25,0.76,11,43,61,26,20,7,10,9,141,61.0,141.0,0,0.6752136752136753,36.0,2020-21,2021-05-05,0022000991,0,1,0.5,0.6176470588235294,0.5606060606060606,12.333333333333334,0.6128396657808423,2.0
294,Cleveland,Cavaliers,1610612739,0,1,0,1,0,0,1,11,1,5,265,0,41,90,0.456,13,29,0.448,23,27,0.852,9,33,53,29,13,3,18,3,118,53.0,118.0,0,0.546875,-16.0,2020-21,2021-05-04,0022000983,1,0,0.375,0.2727272727272727,0.3230769230769231,-20.666666666666668,0.5359361946533,3.0
295,OPPONENTS, Suns,1610612756,1,0,0,0,1,0,0,3,1,5,265,0,55,105,0.524,12,31,0.387,12,13,0.923,12,36,51,35,26,10,7,11,134,51.0,134.0,0,0.6666666666666666,16.0,2020-21,2021-05-04,0022000983,0,1,0.7352941176470589,0.7096774193548387,0.7230769230769231,13.333333333333334,0.644612944791357,2.0
296,Cleveland,Cavaliers,1610612739,0,1,0,1,0,0,1,6,1,5,240,0,37,74,0.5,20,40,0.5,13,17,0.765,9,30,45,30,17,3,19,4,107,45.0,107.0,0,0.5877192982456141,-17.0,2020-21,2021-05-01,0022000960,1,0,0.3870967741935484,0.2727272727272727,0.328125,-17.0,0.5367046372762508,1.0
297,OPPONENTS, Heat,1610612748,1,0,0,0,1,0,0,2,1,5,240,0,47,87,0.54,18,36,0.5,12,15,0.8,10,27,39,30,16,12,8,1,124,39.0,124.0,0,0.6695652173913044,17.0,2020-21,2021-05-01,0022000960,0,1,0.5757575757575758,0.4838709677419355,0.53125,4.666666666666667,0.6014133799973078,3.0
298,Cleveland,Cavaliers,1610612739,0,1,0,1,0,0,1,10,1,5,240,0,34,82,0.415,7,33,0.212,18,28,0.643,14,32,56,19,17,6,25,4,93,56.0,93.0,0,0.4732142857142857,-29.0,2020-21,2021-04-30,0022000951,1,0,0.4,0.2727272727272727,0.3333333333333333,-16.666666666666668,0.5207392074775653,2.0
299,OPPONENTS, Wizards,1610612764,1,0,0,0,1,0,2,6,1,5,240,0,46,92,0.5,8,18,0.444,22,26,0.846,11,35,52,31,19,14,14,3,122,52.0,122.0,0,0.6111111111111112,29.0,2020-21,2021-04-30,0022000951,0,1,0.48484848484848486,0.43333333333333335,0.4603174603174603,11.666666666666666,0.6282686754551161,2.0
300,Cleveland,Cavaliers,1610612739,0,1,0,1,0,0,2,12,1,5,240,0,37,92,0.402,12,44,0.273,18,24,0.75,13,32,57,30,15,12,13,3,104,57.0,104.0,0,0.5491803278688525,-5.0,2020-21,2021-04-28,0022000933,1,0,0.41379310344827586,0.2727272727272727,0.3387096774193548,-10.0,0.5601025615148324,2.0
301,OPPONENTS, Magic,1610612753,1,0,0,0,1,0,0,4,1,5,240,0,43,85,0.506,10,29,0.345,13,20,0.65,9,40,53,26,21,9,15,7,109,53.0,109.0,0,0.5897435897435898,5.0,2020-21,2021-04-28,0022000933,0,1,0.30303030303030304,0.3103448275862069,0.3064516129032258,-8.333333333333334,0.5513755165929081,2.0
302,Toronto,Raptors,1610612761,1,0,1,0,0,0,1,5,1,5,240,0,43,79,0.544,8,29,0.276,18,20,0.9,5,35,45,32,19,7,13,5,112,45.0,112.0,0,0.6302521008403361,16.0,2020-21,2021-04-26,0022000921,1,0,0.5161290322580645,0.3333333333333333,0.4262295081967213,3.3333333333333335,0.5823229141731655,2.0
303,OPPONENTS, Cavaliers,1610612739,0,1,0,0,0,1,1,5,1,5,240,0,36,83,0.434,10,38,0.263,14,16,0.875,9,28,42,25,16,6,14,3,96,42.0,96.0,0,0.5398230088495575,-16.0,2020-21,2021-04-26,0022000921,0,1,0.42857142857142855,0.2727272727272727,0.3442622950819672,-10.333333333333334,0.5776324227266897,1.0
304,Washington,Wizards,1610612764,1,0,1,0,0,0,0,10,1,5,240,0,43,89,0.483,12,31,0.387,21,26,0.808,10,26,46,25,21,11,10,6,119,46.0,119.0,0,0.5964912280701754,9.0,2020-21,2021-04-25,0022000197,1,0,0.4838709677419355,0.41379310344827586,0.45,11.0,0.558618769145085,2.0
305,OPPONENTS, Cavaliers,1610612739,0,1,0,0,0,1,0,11,1,5,240,0,40,78,0.513,10,27,0.37,20,25,0.8,10,27,48,28,25,5,19,4,110,48.0,110.0,0,0.591304347826087,-9.0,2020-21,2021-04-25,0022000197,0,1,0.42857142857142855,0.28125,0.35,0.3333333333333333,0.6010812502853119,2.0
306,Charlotte,Hornets,1610612766,1,0,1,0,0,0,0,5,1,5,240,0,40,94,0.426,14,40,0.35,14,18,0.778,15,23,43,26,16,7,5,1,108,43.0,108.0,0,0.6,6.0,2020-21,2021-04-23,0022000900,1,0,0.5555555555555556,0.4375,0.4915254237288136,-7.666666666666667,0.5721313086638165,1.0
307,OPPONENTS, Cavaliers,1610612739,0,1,0,0,0,1,1,11,1,5,240,0,41,80,0.513,10,30,0.333,10,14,0.714,11,36,58,27,20,4,17,1,102,58.0,102.0,0,0.6017699115044248,-6.0,2020-21,2021-04-23,0022000900,0,1,0.42857142857142855,0.2903225806451613,0.3559322033898305,2.0,0.5888537505897815,2.0
308,Cleveland,Cavaliers,1610612739,1,0,1,0,0,0,2,4,1,5,240,0,45,88,0.511,16,36,0.444,15,19,0.789,9,32,45,27,19,8,12,1,121,45.0,121.0,0,0.6101694915254238,16.0,2020-21,2021-04-21,0022000881,1,0,0.42857142857142855,0.3,0.3620689655172414,0.6666666666666666,0.5795681279143935,2.0
309,OPPONENTS, Bulls,1610612741,0,1,0,0,0,1,1,5,1,5,240,0,39,79,0.494,13,37,0.351,14,18,0.778,7,34,46,27,24,6,20,4,105,46.0,105.0,0,0.5546218487394958,-16.0,2020-21,2021-04-21,0022000881,0,1,0.3793103448275862,0.4482758620689655,0.41379310344827586,0.0,0.5762991363850078,2.0
310,Detroit,Pistons,1610612765,1,0,1,0,0,0,0,8,1,5,240,0,42,86,0.488,10,27,0.37,15,21,0.714,10,34,52,25,22,8,17,5,109,52.0,109.0,0,0.5677966101694916,4.0,2020-21,2021-04-19,0022000868,1,0,0.4074074074074074,0.22580645161290322,0.3103448275862069,-3.6666666666666665,0.5298452468680913,2.0
311,OPPONENTS, Cavaliers,1610612739,0,1,0,0,0,1,1,7,1,5,240,0,42,86,0.488,5,26,0.192,16,20,0.8,9,30,46,24,21,9,18,8,105,46.0,105.0,0,0.5546218487394958,-4.0,2020-21,2021-04-19,0022000868,0,1,0.4074074074074074,0.3,0.3508771929824561,-10.666666666666666,0.5474321200358884,2.0
312,Chicago,Bulls,1610612741,1,0,1,0,0,0,0,5,1,5,240,0,41,82,0.5,16,40,0.4,8,9,0.889,4,34,43,30,15,6,10,2,106,43.0,106.0,0,0.6016949152542372,10.0,2020-21,2021-04-17,0022000857,1,0,0.3793103448275862,0.4444444444444444,0.4107142857142857,-3.3333333333333335,0.5918338416004536,1.0
313,OPPONENTS, Cavaliers,1610612739,0,1,0,0,0,1,1,5,1,5,240,0,39,88,0.443,12,30,0.4,6,7,0.857,11,33,49,27,10,6,11,1,96,49.0,96.0,0,0.5739130434782609,-10.0,2020-21,2021-04-17,0022000857,0,1,0.4074074074074074,0.3103448275862069,0.35714285714285715,-5.0,0.5564975643954503,2.0
314,Cleveland,Cavaliers,1610612739,0,1,0,1,0,0,2,7,1,5,240,0,35,81,0.432,10,31,0.323,21,27,0.778,8,31,46,21,20,11,15,2,101,46.0,101.0,0,0.5137614678899083,-18.0,2020-21,2021-04-15,0022000841,1,0,0.4074074074074074,0.32142857142857145,0.36363636363636365,-4.0,0.5564500471704563,1.0
315,OPPONENTS, Warriors,1610612744,1,0,0,0,1,0,1,6,1,5,240,0,47,92,0.511,17,46,0.37,8,10,0.8,9,38,53,33,24,9,16,5,119,53.0,119.0,0,0.6060606060606061,18.0,2020-21,2021-04-15,0022000841,0,1,0.6296296296296297,0.3793103448275862,0.5,21.666666666666668,0.5984065412247005,1.0
316,Charlotte,Hornets,1610612766,0,1,0,1,0,0,1,8,1,5,240,0,34,84,0.405,16,44,0.364,6,12,0.5,10,28,46,23,18,8,13,5,90,46.0,90.0,0,0.5181818181818182,-13.0,2020-21,2021-04-14,0022000829,1,0,0.52,0.4827586206896552,0.5,-8.333333333333334,0.5369599264336106,1.0
317,OPPONENTS, Cavaliers,1610612739,1,0,0,0,1,0,1,5,1,5,240,0,37,76,0.487,13,31,0.419,16,19,0.842,9,38,52,27,11,9,16,7,103,52.0,103.0,0,0.5818181818181818,13.0,2020-21,2021-04-14,0022000829,0,1,0.4230769230769231,0.32142857142857145,0.37037037037037035,-4.666666666666667,0.5640580131583731,3.0
318,Cleveland,Cavaliers,1610612739,0,1,0,1,0,0,0,4,1,5,240,0,41,85,0.482,13,40,0.325,14,17,0.824,9,27,40,29,23,7,17,5,109,40.0,109.0,1,0.5737704918032787,-7.0,2020-21,2021-04-11,0022000807,1,0,0.4230769230769231,0.2962962962962963,0.3584905660377358,0.0,0.5879663882478505,1.0
319,OPPONENTS, Pelicans,1610612740,1,0,0,0,1,0,0,4,1,5,240,0,44,86,0.512,7,24,0.292,21,26,0.808,14,36,54,30,16,9,16,3,116,54.0,116.0,0,0.6271186440677966,7.0,2020-21,2021-04-11,0022000807,0,1,0.5357142857142857,0.36,0.4528301886792453,-4.666666666666667,0.5691753891929229,2.0
320,Cleveland,Cavaliers,1610612739,0,1,0,1,0,0,0,8,1,5,240,0,39,86,0.453,15,35,0.429,22,26,0.846,7,25,40,27,13,11,17,5,115,40.0,115.0,0,0.5365853658536586,-20.0,2020-21,2021-04-10,0022000794,1,0,0.44,0.2962962962962963,0.36538461538461536,10.333333333333334,0.6075357684729684,2.0
321,OPPONENTS, Raptors,1610612761,1,0,0,0,1,0,2,7,1,5,240,0,53,86,0.616,17,32,0.531,12,14,0.857,5,34,46,29,18,12,19,11,135,46.0,135.0,0,0.6356589147286822,20.0,2020-21,2021-04-10,0022000794,0,1,0.44,0.35714285714285715,0.39622641509433965,0.6666666666666666,0.5633234563467121,2.0
322,Oklahoma City,Thunder,1610612760,0,1,0,1,0,0,3,4,1,5,240,0,40,89,0.449,13,32,0.406,9,13,0.692,11,33,48,28,20,5,18,5,102,48.0,102.0,0,0.5483870967741935,-27.0,2020-21,2021-04-08,0022000785,1,0,0.3333333333333333,0.44,0.38461538461538464,-20.666666666666668,0.5254623655913978,1.0
323,OPPONENTS, Cavaliers,1610612739,1,0,0,0,1,0,0,11,1,5,240,0,48,94,0.511,13,37,0.351,20,24,0.833,9,35,55,35,12,8,7,3,129,55.0,129.0,0,0.6535433070866141,27.0,2020-21,2021-04-08,0022000785,0,1,0.4583333333333333,0.2962962962962963,0.37254901960784315,12.333333333333334,0.610492161673264,3.0
324,San Antonio,Spurs,1610612759,0,1,0,1,0,0,0,10,1,5,240,0,35,83,0.422,5,26,0.192,26,32,0.813,8,30,48,22,22,4,10,3,101,48.0,101.0,0,0.5327102803738317,-24.0,2020-21,2021-04-05,0022000767,1,0,0.41379310344827586,0.631578947368421,0.5,-11.666666666666666,0.5601511487662719,2.0
325,OPPONENTS, Cavaliers,1610612739,1,0,0,0,1,0,3,4,1,5,240,0,45,86,0.523,12,34,0.353,23,27,0.852,7,40,51,29,24,5,9,4,125,51.0,125.0,0,0.6324786324786325,24.0,2020-21,2021-04-05,0022000767,0,1,0.4583333333333333,0.2692307692307692,0.36,-3.3333333333333335,0.5593110593110593,2.0
326,Miami,Heat,1610612748,1,0,1,0,0,0,0,8,1,5,240,0,44,82,0.537,15,38,0.395,12,16,0.75,4,33,45,35,20,6,11,3,115,45.0,115.0,0,0.6370967741935484,14.0,2020-21,2021-04-03,0022000749,1,0,0.5384615384615384,0.5,0.52,8.666666666666666,0.5787198253991422,2.0
327,OPPONENTS, Cavaliers,1610612739,0,1,0,0,0,1,1,5,1,5,240,0,35,74,0.473,10,31,0.323,21,25,0.84,5,30,40,25,15,7,16,4,101,40.0,101.0,0,0.5454545454545454,-14.0,2020-21,2021-04-03,0022000749,0,1,0.4583333333333333,0.24,0.3469387755102041,-24.333333333333332,0.495920745920746,2.0
328,Cleveland,Cavaliers,1610612739,0,1,0,1,0,0,0,8,1,5,240,0,34,80,0.425,10,35,0.286,16,21,0.762,4,36,48,26,24,5,18,3,94,48.0,94.0,0,0.5,-20.0,2020-21,2021-04-01,0022000731,1,0,0.4583333333333333,0.25,0.3541666666666667,-20.333333333333332,0.491672657560508,3.0
329,OPPONENTS, 76ers,1610612755,1,0,0,0,1,0,1,7,1,5,240,0,40,93,0.43,15,37,0.405,19,25,0.76,12,43,62,27,19,11,10,8,114,62.0,114.0,0,0.5677966101694916,20.0,2020-21,2021-04-01,0022000731,0,1,0.8260869565217391,0.56,0.6875,0.3333333333333333,0.537381106938789,2.0
330,Utah,Jazz,1610612762,1,0,1,0,0,0,0,8,1,5,240,0,38,82,0.463,19,41,0.463,19,23,0.826,9,46,63,29,14,6,12,5,114,63.0,114.0,0,0.5877192982456141,39.0,2020-21,2021-03-29,0022000715,1,0,0.9090909090909091,0.625,0.7608695652173914,19.333333333333332,0.5813377008543226,2.0
331,OPPONENTS, Cavaliers,1610612739,0,1,0,0,0,1,0,5,1,5,240,0,29,83,0.349,7,34,0.206,10,16,0.625,6,34,45,17,18,5,10,5,75,45.0,75.0,0,0.4423076923076923,-39.0,2020-21,2021-03-29,0022000715,0,1,0.4782608695652174,0.25,0.3617021276595745,-18.333333333333332,0.48442628074891386,2.0
